timestamp,bytes_transferred,packet_count,connection_duration,source_port,destination_port,retransmission_rate,protocol,bytes_per_packet,packets_per_second
2025-11-27T23:18:00,162,3,21.0137,1068,7826,0.0,TCP,54.0,0.14276400633872188
2025-11-27T23:18:00,172,2,1.010293,46388,443,0.0,TCP,86.0,1.9796237329170843
2025-11-27T23:18:00,132,2,1.008955,46389,443,0.0,TCP,66.0,1.9822489605582012
2025-11-27T23:18:00,3006,4,0.382291,443,46386,0.0,TLS,751.5,10.46323350536633
2025-11-27T23:18:00,92,1,1.0,53261,53,0.0,DNS,92.0,1.0
2025-11-27T23:18:00,92,1,1.0,49708,53,0.0,DNS,92.0,1.0
2025-11-27T23:18:00,92,1,1.0,56220,53,0.0,DNS,92.0,1.0
2025-11-27T23:18:00,297,1,1.0,53,53261,0.0,DNS,297.0,1.0
2025-11-27T23:18:00,297,1,1.0,53,49708,0.0,DNS,297.0,1.0
2025-11-27T23:18:00,246,1,1.0,53,56220,0.0,DNS,246.0,1.0
2025-11-27T23:18:00,498,9,10.917579,63441,443,0.0,TCP,55.333333333333336,0.8243585871922704
2025-11-27T23:18:00,6528,14,10.916761,443,63441,0.0,TCP,466.2857142857143,1.2824316663156774
2025-11-27T23:18:00,3658,7,0.145828,63441,443,0.0,TLS,522.5714285714286,48.001755492772304
2025-11-27T23:18:00,93,1,1.0,64932,53,0.0,DNS,93.0,1.0
2025-11-27T23:18:00,93,1,1.0,62539,53,0.0,DNS,93.0,1.0
2025-11-27T23:18:00,93,1,1.0,50833,53,0.0,DNS,93.0,1.0
2025-11-27T23:18:00,125,1,1.0,53,50833,0.0,DNS,125.0,1.0
2025-11-27T23:18:00,254,1,1.0,53,64932,0.0,DNS,254.0,1.0
2025-11-27T23:18:00,254,1,1.0,53,62539,0.0,DNS,254.0,1.0
2025-11-27T23:18:00,6658,23,0.186982,55338,443,0.0,QUIC,289.4782608695652,123.00649260356612
2025-11-27T23:18:00,31367,32,0.1327,443,55338,0.0,QUIC,980.21875,241.14544084400902
2025-11-27T23:18:00,3351,8,0.194343,443,63441,0.0,TLS,418.875,41.164333163530465
2025-11-27T23:18:00,132,2,1.007133,63442,443,0.0,TCP,66.0,1.9858350386691728
2025-11-27T23:18:00,98,1,1.0,59752,53,0.0,DNS,98.0,1.0
2025-11-27T23:18:00,98,1,1.0,56661,53,0.0,DNS,98.0,1.0
2025-11-27T23:18:00,98,1,1.0,49235,53,0.0,DNS,98.0,1.0
2025-11-27T23:18:00,200,1,1.0,53,59752,0.0,DNS,200.0,1.0
2025-11-27T23:18:00,92,1,1.0,53871,53,0.0,DNS,92.0,1.0
2025-11-27T23:18:00,92,1,1.0,57599,53,0.0,DNS,92.0,1.0
2025-11-27T23:18:00,92,1,1.0,63135,53,0.0,DNS,92.0,1.0
2025-11-27T23:18:00,175,1,1.0,53,49235,0.0,DNS,175.0,1.0
2025-11-27T23:18:00,200,1,1.0,53,56661,0.0,DNS,200.0,1.0
2025-11-27T23:18:00,7478,45,0.219288,62871,443,0.0,QUIC,166.17777777777778,205.20958739192295
2025-11-27T23:18:00,468,8,9.941882,44420,443,0.0,TCP,58.5,0.8046766195776615
2025-11-27T23:18:00,251,1,1.0,53,53871,0.0,DNS,251.0,1.0
2025-11-27T23:18:00,251,1,1.0,53,57599,0.0,DNS,251.0,1.0
2025-11-27T23:18:00,226,1,1.0,53,63135,0.0,DNS,226.0,1.0
2025-11-27T23:18:00,4134,11,0.102482,51649,443,0.0,QUIC,375.8181818181818,107.33592240588591
2025-11-27T23:18:00,390,7,9.906358,37273,443,0.0,TCP,55.714285714285715,0.7066169019936489
2025-11-27T23:18:00,1776,6,9.918253,443,44420,0.0,TCP,296.0,0.6049452459016724
2025-11-27T23:18:00,82383,70,0.176445,443,62871,0.0,QUIC,1176.9,396.72419167445946
2025-11-27T23:18:00,2066,3,0.025404,44420,443,0.0,TLS,688.6666666666666,118.09163911195088
2025-11-27T23:18:00,3046,7,9.887976,443,37273,0.0,TCP,435.14285714285717,0.7079305208669601
2025-11-27T23:18:00,2060,3,0.021968,37273,443,0.0,TLS,686.6666666666666,136.56227239621268
2025-11-27T23:18:00,9319,11,0.041362,443,51649,0.0,QUIC,847.1818181818181,265.9445868188192
2025-11-27T23:18:00,3087,4,0.024792,443,37273,0.0,TLS,771.75,161.34236850596966
2025-11-27T23:18:00,2738,4,0.022837,443,44420,0.0,TLS,684.5,175.1543547751456
2025-11-27T23:18:00,172,2,1.012096,37274,443,0.0,TCP,86.0,1.9760971291260907
2025-11-27T23:18:00,132,2,1.014073,37275,443,0.0,TCP,66.0,1.9722446017199946
2025-11-27T23:18:00,900,12,10.98928,45577,9993,0.0,DATA,75.0,1.0919732684943873
2025-11-27T23:18:00,200,2,25.054011,43611,443,0.0,TLS,100.0,0.07982753739511012
2025-11-27T23:18:00,200,2,25.211597,443,43611,0.0,TLS,100.0,0.07932857248194154
2025-11-27T23:18:00,66,1,1.0,37276,443,0.0,TCP,66.0,1.0
2025-11-27T23:18:00,108,2,25.20981,43611,443,0.0,TCP,54.0,0.07933419569604054
2025-11-27T23:18:00,55,1,1.0,42521,443,0.0,TLS,55.0,1.0
2025-11-27T23:18:00,66,1,1.0,37278,443,0.0,TCP,66.0,1.0
2025-11-27T23:18:00,113,1,1.0,53859,443,0.0,TLS,113.0,1.0
2025-11-27T23:18:00,198,3,23.070454,443,42521,0.0,TCP,66.0,0.13003645268532643
2025-11-27T23:18:00,66,1,1.0,37279,443,0.0,TCP,66.0,1.0
2025-11-27T23:18:00,167,2,8.940436,53859,443,0.0,TCP,83.5,0.22370273664505846
2025-11-27T23:18:00,1028,3,19.777619,21009,45577,0.0,DATA,342.6666666666667,0.15168661101217493
2025-11-27T23:18:00,708,3,19.529451,45577,21009,0.0,DATA,236.0,0.1536141492149472
2025-11-27T23:18:00,66,1,1.0,443,53859,0.0,TCP,66.0,1.0
2025-11-27T23:18:00,198,3,3.012083,37284,443,0.0,TCP,66.0,0.9959884903570054
2025-11-27T23:18:00,138,2,14.732237,11402,443,0.0,TLS,69.0,0.13575670823107178
2025-11-27T23:18:00,120,2,14.725408,443,11402,0.0,TCP,60.0,0.1358196662530505
2025-11-27T23:18:00,75,1,1.0,39931,443,0.0,TLS,75.0,1.0
2025-11-27T23:18:00,335,4,14.987812,443,39931,0.0,TCP,83.75,0.26688351842150143
2025-11-27T23:18:00,75,1,1.0,44071,443,0.0,TLS,75.0,1.0
2025-11-27T23:18:00,433,5,14.995316,443,44071,0.0,TCP,86.6,0.3334374547358655
2025-11-27T23:18:00,444,3,0.0454,56678,443,0.0,TLS,148.0,66.07929515418502
2025-11-27T23:18:00,222,3,0.044878,443,56678,0.0,TCP,74.0,66.84789874771603
2025-11-27T23:18:00,1087,3,0.034514,443,56678,0.0,TLS,362.3333333333333,86.92124934809063
2025-11-27T23:18:00,74,1,1.0,56678,443,0.0,TCP,74.0,1.0
2025-11-27T23:18:00,140,2,15.827054,45577,4856,0.0,DATA,70.0,0.12636590486138483
2025-11-27T23:18:00,140,2,15.827074,25190,4112,0.0,DATA,70.0,0.12636574517816748
2025-11-27T23:18:00,158,2,15.826605,4856,45577,0.0,DATA,79.0,0.12636948985584714
2025-11-27T23:18:00,158,2,15.826487,4112,25190,0.0,DATA,79.0,0.12637043204850198
2025-11-27T23:18:00,1221,3,8.2e-05,37903,443,0.0,TLS,407.0,36585.365853658535
2025-11-27T23:18:00,99,1,1.0,59309,53,0.0,DNS,99.0,1.0
2025-11-27T23:18:00,99,1,1.0,54751,53,0.0,DNS,99.0,1.0
2025-11-27T23:18:00,99,1,1.0,58362,53,0.0,DNS,99.0,1.0
2025-11-27T23:18:00,292,1,1.0,53,59309,0.0,DNS,292.0,1.0
2025-11-27T23:18:00,268,1,1.0,53,54751,0.0,DNS,268.0,1.0
2025-11-27T23:18:00,296,1,1.0,53,58362,0.0,DNS,296.0,1.0
2025-11-27T23:18:00,2084,28,0.327047,37288,443,0.0,TCP,74.42857142857143,85.61460585175831
2025-11-27T23:18:00,501,4,0.002205,443,37903,0.0,TLS,125.25,1814.0589569160998
2025-11-27T23:18:00,148,2,0.002184,37903,443,0.0,TCP,74.0,915.7509157509156
2025-11-27T23:18:00,64386,47,0.231198,443,37288,0.0,TCP,1369.9148936170213,203.28895578681477
2025-11-27T23:18:00,3260,7,0.143932,37288,443,0.0,TLS,465.7142857142857,48.634077203123695
2025-11-27T23:18:00,11174,12,0.18589,443,37288,0.0,TLS,931.1666666666666,64.55430631018343
2025-11-27T23:18:00,348,6,0.840807,37292,443,0.0,TCP,58.0,7.136001484288309
2025-11-27T23:18:00,3511,5,0.841695,443,37292,0.0,TCP,702.2,5.940394085743648
2025-11-27T23:18:00,2010,4,0.633657,37292,443,0.0,TLS,502.5,6.312563421535626
2025-11-27T23:18:00,2029,5,0.424448,443,37292,0.0,TLS,405.8,11.780006031363088
2025-11-27T23:18:00,132,2,1.013047,37293,443,0.0,TCP,66.0,1.9742420637936837
2025-11-27T23:18:00,92,1,1.0,62063,53,0.0,DNS,92.0,1.0
2025-11-27T23:18:00,92,1,1.0,50615,53,0.0,DNS,92.0,1.0
2025-11-27T23:18:00,92,1,1.0,53769,53,0.0,DNS,92.0,1.0
2025-11-27T23:18:00,276,2,2.2e-05,35692,443,0.0,TLS,138.0,90909.09090909091
2025-11-27T23:18:00,220,1,1.0,53,53769,0.0,DNS,220.0,1.0
2025-11-27T23:18:00,182,1,1.0,53,62063,0.0,DNS,182.0,1.0
2025-11-27T23:18:00,186,1,1.0,53,50615,0.0,DNS,186.0,1.0
2025-11-27T23:18:00,148,2,1.0,443,35692,0.0,TCP,74.0,2.0
2025-11-27T23:18:00,509,2,1.0,443,35692,0.0,TLS,254.5,2.0
2025-11-27T23:18:00,74,1,1.0,35692,443,0.0,TCP,74.0,1.0
2025-11-27T23:18:00,171,2,0.22241,443,42589,0.0,TLS,85.5,8.992401420799425
2025-11-27T23:18:00,108,2,0.222223,42589,443,0.0,TCP,54.0,8.99996850011025
2025-11-27T23:18:00,1950,18,15.688518,35904,25190,0.0,DATA,108.33333333333333,1.1473359051505057
2025-11-27T23:18:00,140,2,14.677784,31705,45577,0.0,DATA,70.0,0.13626035101756503
2025-11-27T23:18:00,158,2,14.677646,45577,31705,0.0,DATA,79.0,0.13626163214455506
2025-11-27T23:18:00,140,2,14.67787,4111,9993,0.0,DATA,70.0,0.13625955264626272
2025-11-27T23:18:00,140,2,14.67787,4856,9993,0.0,DATA,70.0,0.13625955264626272
2025-11-27T23:18:00,140,2,14.67787,4112,9993,0.0,DATA,70.0,0.13625955264626272
2025-11-27T23:18:00,158,2,14.677833,9993,4111,0.0,DATA,79.0,0.13625989613044379
2025-11-27T23:18:00,158,2,14.677776,9993,4856,0.0,DATA,79.0,0.13626042528513857
2025-11-27T23:18:00,158,2,14.677801,9993,4112,0.0,DATA,79.0,0.13626019319924013
2025-11-27T23:18:00,54,1,1.0,443,42589,0.0,TCP,54.0,1.0
2025-11-27T23:18:00,282,5,5.139332,37307,443,0.0,TCP,56.4,0.9728890836396638
2025-11-27T23:18:00,492,8,5.112008,443,37307,0.0,TCP,61.5,1.5649427778673273
2025-11-27T23:18:00,1998,2,0.027448,37307,443,0.0,TLS,999.0,72.8650539201399
2025-11-27T23:18:00,474,2,0.053747,443,37307,0.0,TLS,237.0,37.21137923977152
2025-11-27T23:18:00,55,1,1.0,50244,80,0.0,DATA,55.0,1.0
2025-11-27T23:18:00,132,2,1.014492,37308,443,0.0,TCP,66.0,1.9714300359194554
2025-11-27T23:18:00,150,1,1.0,443,53859,0.0,TLS,150.0,1.0
2025-11-27T23:18:00,220,4,3.094456,37307,443,0.0,DATA,55.0,1.2926343111681018
2025-11-27T23:18:00,282,5,0.777981,37309,443,0.0,TCP,56.4,6.426892173459248
2025-11-27T23:18:00,54,1,1.0,7826,37116,0.0,TCP,54.0,1.0
2025-11-27T23:18:00,108,2,5.709018,37116,7826,0.0,TCP,54.0,0.3503229452070391
2025-11-27T23:18:00,3162,5,0.777471,443,37309,0.0,TCP,632.4,6.431108041328873
2025-11-27T23:18:00,3920,5,0.591821,37309,443,0.0,TLS,784.0,8.448500475650576
2025-11-27T23:18:00,942,9,3.426669,9993,9993,0.0,DATA,104.66666666666667,2.626457355525147
2025-11-27T23:18:00,2548,5,0.405624,443,37309,0.0,TLS,509.6,12.326686783819499
2025-11-27T23:18:00,66,1,1.0,37310,443,0.0,TCP,66.0,1.0
2025-11-27T23:18:00,66,1,1.0,37313,443,0.0,TCP,66.0,1.0
2025-11-27T23:18:00,66,1,1.0,37315,443,0.0,TCP,66.0,1.0
2025-11-27T23:18:00,54,1,1.0,7826,1068,0.0,TCP,54.0,1.0
2025-11-27T23:18:00,480,6,0.419061,5353,5353,0.0,MDNS,80.0,14.317724627202244
2025-11-27T23:18:00,600,6,0.41926,5353,5353,0.0,MDNS,100.0,14.310928779277774
2025-11-27T23:18:00,228,2,0.003985,5353,5353,0.0,MDNS,114.0,501.88205771643663
2025-11-27T23:18:00,408,4,0.411484,5353,5353,0.0,MDNS,102.0,9.72091259927482
2025-11-27T23:18:00,450,4,9.568265,62945,53,0.0,DNS,112.5,0.41804862219012534
2025-11-27T23:18:00,819,4,9.574067,53,62945,0.0,DNS,204.75,0.41779527968626085
2025-11-27T23:18:00,198,3,3.021764,37318,443,0.0,TCP,66.0,0.9927975844572905
2025-11-27T23:18:00,276,3,1.526788,137,137,0.0,NBNS,92.0,1.9649093390830947
2025-11-27T23:18:00,94,1,1.0,65010,5355,0.0,LLMNR,94.0,1.0
2025-11-27T23:18:00,74,1,1.0,65010,5355,0.0,LLMNR,74.0,1.0
2025-11-27T23:18:00,94,1,1.0,64017,5355,0.0,LLMNR,94.0,1.0
2025-11-27T23:18:00,74,1,1.0,64017,5355,0.0,LLMNR,74.0,1.0
2025-11-27T23:18:00,414,7,0.761037,37323,443,0.0,TCP,59.142857142857146,9.197975919699042
2025-11-27T23:18:00,348,6,0.740263,37324,443,0.0,TCP,58.0,8.10522746645449
2025-11-27T23:18:00,3511,5,0.740618,443,37324,0.0,TCP,702.2,6.751118660362022
2025-11-27T23:18:00,2029,4,0.556909,37324,443,0.0,TLS,507.25,7.182501988655238
2025-11-27T23:18:00,2215,6,0.761607,443,37323,0.0,TCP,369.1666666666667,7.878078851691226
2025-11-27T23:18:00,2029,4,0.572254,37323,443,0.0,TLS,507.25,6.989903084993726
2025-11-27T23:18:00,2029,5,0.372202,443,37324,0.0,TLS,405.8,13.43356564446188
2025-11-27T23:18:00,1885,4,0.383018,443,37323,0.0,TLS,471.25,10.443373418481638
2025-11-27T23:18:00,1494,1,1.0,443,37323,0.0,DATA,1494.0,1.0
2025-11-27T23:18:00,1145,9,5.538704,9993,9993,0.0,DATA,127.22222222222223,1.6249288642252773
2025-11-27T23:18:00,191,1,1.0,37116,7826,0.0,TLS,191.0,1.0
2025-11-27T23:18:00,185,1,1.0,7826,37116,0.0,TLS,185.0,1.0
2025-11-27T23:18:00,336,3,8.637451,61952,53,0.0,DNS,112.0,0.34732469104600416
2025-11-27T23:18:00,675,3,8.635433,53,61952,0.0,DNS,225.0,0.34740585677637703
2025-11-27T23:18:00,1776,6,0.89793,37327,443,0.0,TCP,296.0,6.68203534796699
2025-11-27T23:18:00,3162,5,0.895598,443,37327,0.0,TCP,632.4,5.582861953689044
2025-11-27T23:18:00,3516,5,0.674339,37327,443,0.0,TLS,703.2,7.414668289984711
2025-11-27T23:18:00,2546,5,0.451642,443,37327,0.0,TLS,509.2,11.070715301057032
2025-11-27T23:18:00,79,1,1.0,443,11402,0.0,TLS,79.0,1.0
2025-11-27T23:18:00,373,4,0.012618,443,47655,0.0,TCP,93.25,317.00744967506733
2025-11-27T23:18:00,222,3,0.000286,47655,443,0.0,TCP,74.0,10489.510489510489
2025-11-27T23:18:00,98,1,1.0,443,39931,0.0,TLS,98.0,1.0
2025-11-27T23:18:00,222,3,0.000197,39931,443,0.0,TCP,74.0,15228.426395939086
2025-11-27T23:18:00,222,3,0.000262,44071,443,0.0,TCP,74.0,11450.381679389311
2025-11-27T23:18:00,132,2,1.000649,37332,443,0.0,TCP,66.0,1.9987028418556358
2025-11-27T23:18:00,1110,4,1.562214,46096,8080,0.0,TCP,277.5,2.5604686681850244
2025-11-27T23:18:00,698,3,1.470637,8080,46096,0.0,TCP,232.66666666666666,2.03993235584308
2025-11-27T23:18:00,86,1,1.0,443,17325,0.0,TLS,86.0,1.0
2025-11-27T23:18:00,90,1,1.0,17325,443,0.0,TLS,90.0,1.0
2025-11-27T23:18:00,848,4,3.025221,61955,1900,0.0,SSDP,212.0,1.322217451220919
2025-11-27T23:18:00,128,1,1.0,9993,9993,0.0,DATA,128.0,1.0
2025-11-27T23:18:00,132,2,1.011876,37336,443,0.0,TCP,66.0,1.9765267681020204
2025-11-27T23:18:00,55,1,1.0,42533,443,0.0,DATA,55.0,1.0
2025-11-27T23:18:00,66,1,1.0,443,42533,0.0,TCP,66.0,1.0
2025-11-27T23:18:00,66,1,1.0,37339,443,0.0,TCP,66.0,1.0
2025-11-27T23:18:00,92,1,1.0,59907,53,0.0,DNS,92.0,1.0
2025-11-27T23:18:00,92,1,1.0,49958,53,0.0,DNS,92.0,1.0
2025-11-27T23:18:00,92,1,1.0,57634,53,0.0,DNS,92.0,1.0
2025-11-27T23:18:00,276,2,2.9e-05,59235,443,0.0,TLS,138.0,68965.5172413793
2025-11-27T23:18:00,230,1,1.0,53,59907,0.0,DNS,230.0,1.0
2025-11-27T23:18:00,195,1,1.0,53,49958,0.0,DNS,195.0,1.0
2025-11-27T23:18:00,183,1,1.0,53,57634,0.0,DNS,183.0,1.0
2025-11-27T23:18:00,655,8,0.026814,443,59235,0.0,TCP,81.875,298.3516073692847
2025-11-27T23:18:00,222,3,0.000867,59235,443,0.0,TCP,74.0,3460.207612456747
2025-11-27T23:18:00,308,4,0.069514,39410,443,0.0,TCP,77.0,57.54236556664844
2025-11-27T23:18:00,530,7,0.066228,443,39410,0.0,TCP,75.71428571428571,105.69547623361721
2025-11-27T23:18:00,3267,6,0.044443,39410,443,0.0,TLS,544.5,135.00438764259837
2025-11-27T23:18:00,1997,5,0.024992,443,39410,0.0,TLS,399.4,200.0640204865557
2025-11-27T23:18:00,66,1,1.0,39411,443,0.0,TCP,66.0,1.0
2025-11-27T23:18:00,93,1,1.0,443,42521,0.0,TLS,93.0,1.0
2025-11-27T23:18:00,162,3,0.297184,42521,443,0.0,TCP,54.0,10.094756110692366
2025-11-27T23:18:00,3426,9,2.19908,39412,443,0.0,TCP,380.6666666666667,4.092620550411991
2025-11-27T23:18:00,66,1,1.0,39413,443,0.0,TCP,66.0,1.0
2025-11-27T23:18:00,4324,4,1.90085,443,39412,0.0,TCP,1081.0,2.104321750795697
2025-11-27T23:18:00,2130,3,1.901667,39412,443,0.0,TLS,710.0,1.5775632642308037
2025-11-27T23:18:00,70,1,1.0,9993,4110,0.0,DATA,70.0,1.0
2025-11-27T23:18:00,70,1,1.0,45577,4110,0.0,DATA,70.0,1.0
2025-11-27T23:18:00,70,1,1.0,25190,4110,0.0,DATA,70.0,1.0
2025-11-27T23:18:00,70,1,1.0,4110,9993,0.0,DATA,70.0,1.0
2025-11-27T23:18:00,1690,2,0.001393,443,39412,0.0,TLS,845.0,1435.7501794687726
2025-11-27T23:18:00,223,3,0.798114,4128,443,0.0,TCP,74.33333333333333,3.7588615160240266
2025-11-27T23:18:00,54,1,1.0,443,43611,0.0,TCP,54.0,1.0
2025-11-27T23:18:00,108,2,0.308482,50244,80,0.0,TCP,54.0,6.483360455391239
2025-11-27T23:18:00,234,3,0.229551,39417,443,0.0,TCP,78.0,13.068991204568919
2025-11-27T23:18:00,66,1,1.0,39418,443,0.0,TCP,66.0,1.0
2025-11-27T23:18:00,2875,10,0.417893,63503,443,0.0,QUIC,287.5,23.92957048813931
2025-11-27T23:18:00,86,1,1.0,39419,443,0.0,TCP,86.0,1.0
2025-11-27T23:18:00,66,1,1.0,39420,443,0.0,TCP,66.0,1.0
2025-11-27T23:18:00,5493,11,0.350503,443,63503,0.0,QUIC,499.3636363636364,31.38346890040884
2025-11-27T23:18:00,382,5,0.133306,443,39417,0.0,TCP,76.4,37.50768907626063
2025-11-27T23:18:00,66,1,1.0,443,39418,0.0,TCP,66.0,1.0
2025-11-27T23:18:00,99,1,1.0,52211,53,0.0,DNS,99.0,1.0
2025-11-27T23:18:00,99,1,1.0,61604,53,0.0,DNS,99.0,1.0
2025-11-27T23:18:00,99,1,1.0,55565,53,0.0,DNS,99.0,1.0
2025-11-27T23:18:00,163,1,1.0,53,55565,0.0,DNS,163.0,1.0
2025-11-27T23:18:00,199,1,1.0,53,52211,0.0,DNS,199.0,1.0
2025-11-27T23:18:00,238,1,1.0,53,61604,0.0,DNS,238.0,1.0
2025-11-27T23:18:00,308,4,0.068064,11092,443,0.0,TCP,77.0,58.76821814762577
2025-11-27T23:18:00,600,8,0.029843,443,11092,0.0,TCP,75.0,268.06956405187145
2025-11-27T23:18:00,4293,7,0.02033,11092,443,0.0,TLS,613.2857142857143,344.3187407771766
2025-11-27T23:18:00,86,1,1.0,443,39419,0.0,TCP,86.0,1.0
2025-11-27T23:18:00,66,1,1.0,443,39420,0.0,TCP,66.0,1.0
2025-11-27T23:18:00,1906,6,0.047944,443,11092,0.0,TLS,317.6666666666667,125.14600367094944
2025-11-27T23:18:00,4159,5,0.046411,39417,443,0.0,TLS,831.8,107.73308051970437
2025-11-27T23:18:00,699,2,0.046349,443,39417,0.0,TLS,349.5,43.15087704157587
2025-11-27T23:18:00,66,1,1.0,11095,443,0.0,TCP,66.0,1.0
2025-11-27T23:18:30,913,6,0.600204,443,39412,0.0,TCP,152.16666666666666,9.996601155607094
2025-11-27T23:18:30,344,3,0.305663,443,39412,0.0,TLS,114.66666666666667,9.814730602002859
2025-11-27T23:18:30,228,4,0.306348,39412,443,0.0,TCP,57.0,13.057046235000717
2025-11-27T23:18:30,270,5,18.011055,50244,80,0.0,TCP,54.0,0.277607280639585
2025-11-27T23:18:30,132,2,2.047899,443,39418,0.0,TCP,66.0,0.976610662928201
2025-11-27T23:18:30,172,2,2.047977,443,39419,0.0,TCP,86.0,0.9765734673778075
2025-11-27T23:18:30,2779,14,28.770461,9993,9993,0.0,DATA,198.5,0.4866102076014701
2025-11-27T23:18:30,132,2,2.046755,443,39420,0.0,TCP,66.0,0.9771565233748054
2025-11-27T23:18:30,786,7,28.768302,9993,9993,0.0,DATA,112.28571428571429,0.2433233633323232
2025-11-27T23:18:30,1058,5,26.307449,53,61952,0.0,DNS,211.6,0.19006023731149305
2025-11-27T23:18:30,848,4,3.072107,51943,1900,0.0,SSDP,212.0,1.3020379824010035
2025-11-27T23:18:30,78,1,1.0,39412,443,0.0,TLS,78.0,1.0
2025-11-27T23:18:30,132,2,2.014713,11095,443,0.0,TCP,66.0,0.9926972228798842
2025-11-27T23:18:30,3221,27,26.13415,9993,9993,0.0,DATA,119.29629629629629,1.0331309799629986
2025-11-27T23:18:30,1212,6,0.799657,5353,5353,0.0,MDNS,202.0,7.50321700429059
2025-11-27T23:18:30,1173,5,25.525168,45577,21009,0.0,DATA,234.6,0.1958850966230663
2025-11-27T23:18:30,4821,26,28.033706,25190,35904,0.0,DATA,185.42307692307693,0.9274549715260623
2025-11-27T23:18:30,1332,6,0.799252,5353,5353,0.0,MDNS,222.0,7.5070190628237405
2025-11-27T23:18:30,1588,14,28.030931,35904,25190,0.0,DATA,113.42857142857143,0.4994482701983748
2025-11-27T23:18:30,256,2,0.001818,9993,9993,0.0,DATA,128.0,1100.1100110011002
